"ID","Fecha","Nombre","Codigo","Producto","Cantidad","Totalventas"
"8594","2015-12-08","Silvia Ramírez Rivera","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8595","2015-12-08","Diego Morales Castro","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"8596","2015-12-08","Gabriela Rojas Huerta","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8597","2015-12-08","Eduardo Cáceres Salazar","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8598","2015-12-08","Verónica Quispe Rodríguez","B00NQGP42Y","Moto G Plus","1","2376.00"
"8599","2015-12-08","Carlos González Medina","B01KBH547A","BLU Studio X8","3","3036.00"
"8600","2015-12-08","Laura Flores Guzmán","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8601","2015-12-08","Julio Vargas López","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8602","2015-12-08","Valentina Torres Vega","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8603","2015-12-08","Andrés Ramos Silva","B015YCRYZM","ASUS ZenFone 3","1","2013.00"
"8604","2015-12-08","Mariana Ruiz Cruz","B00K15Q2B0","Samsung Galaxy S5","10","21672.00"
"8605","2015-12-08","Luis Torres Medina","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"8606","2015-12-08","Ana Paula Sánchez Vargas","B00NQGP42Y","Moto G Plus","1","2376.00"
"8607","2015-12-08","Rafaela Cáceres Castro","B018IZ0SWI","BLU Advance 5.0","6","9720.00"
"8608","2015-12-08","Alejandro Ortega Salinas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8609","2015-12-08","Camila Paredes Delgado","B01KBH547A","BLU Studio X8","3","3036.00"
"8610","2015-12-08","Víctor García Soto","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8611","2015-12-08","Sofía Castro Valdez","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8612","2015-12-08","Adrián Vega Ruiz","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8613","2015-12-08","Lucía Pérez Guerra","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8614","2015-12-08","Sebastián Salazar Peña","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8615","2015-12-08","Carolina Espinoza Ramírez","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8616","2015-12-08","Manuel Rojas Cárdenas","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8617","2015-12-08","Gabriela Navarro Gómez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8618","2015-12-08","Andrés Soto Paredes","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8619","2015-12-09","Valeria Tapia Castro","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8620","2015-12-09","Eduardo Morales Sánchez","B01LQV1YHO","Huawei Nexus 6P","4","6496.00"
"8621","2015-12-09","María Fernández Vásquez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8622","2015-12-09","Jorge Huamán Flores","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8623","2015-12-09","Daniela Chávez Paredes","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"8624","2015-12-09","José López Ramírez","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"8625","2015-12-09","Ana María Vargas Vega","B00K15Q2B0","Samsung Galaxy S5","19","41176.80"
"8626","2015-12-09","Carlos Rivera Castro","B00NQGP42Y","Moto G Plus","2","4752.00"
"8627","2015-12-09","Brenda Torres Sánchez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8628","2015-12-09","Luis González López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8629","2015-12-09","Patricia Medina Vargas","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8630","2015-12-09","Miguel García Huamán","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8631","2015-12-09","Adriana Rodríguez Silva","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8632","2015-12-09","Juan Pérez Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8633","2015-12-09","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","21","21252.00"
"8634","2015-12-09","Diego Morales López","B00NQGP42Y","Moto G Plus","3","7128.00"
"8635","2015-12-09","Mariana Rojas Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8636","2015-12-09","Alejandro Soto Vásquez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8637","2015-12-09","Valentina Vega Ruiz","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8638","2015-12-09","Andrés Gómez Paredes","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8639","2015-12-09","Gabriela Huamán Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8640","2015-12-09","Eduardo Torres López","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8641","2015-12-09","Carla Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"8642","2015-12-09","Ricardo García Huerta","B01LQV1YHO","Huawei Nexus 6P","11","17864.00"
"8643","2015-12-09","Laura Chávez Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"8644","2015-12-09","Carlos González Ruiz","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8645","2015-12-09","Silvia Castro López","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8646","2015-12-09","Juan Carlos Rodríguez Medina","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8647","2015-12-09","Luisa Fernández Vargas","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8648","2015-12-09","José Morales Huamán","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8649","2015-12-09","Ana Paula Rojas Torres","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8650","2015-12-09","Miguel Ángel Vega López","B00NQGP42Y","Moto G Plus","1","2376.00"
"8651","2015-12-09","Carla García Castro","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8652","2015-12-09","Eduardo Castro Ruiz","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8653","2015-12-09","Gabriela Ramírez Vargas","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8654","2015-12-09","Ricardo Gómez Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8655","2015-12-09","Laura Flores Salazar","B00NQGP42Y","Moto G Plus","3","7128.00"
"8656","2015-12-09","Juan Carlos Rodríguez Delgado","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8657","2015-12-09","Luisa García Vásquez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8658","2015-12-09","Ana María Castro Salinas","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8659","2015-12-09","Ana María Castro Chávez","B015YCRYZM","ASUS ZenFone 3","3","6039.00"
"8660","2015-12-09","Laura Flores Guzmán","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8661","2015-12-09","Carlos González Medina","B01KBH547A","BLU Studio X8","3","3036.00"
"8662","2015-12-09","Miguel Ángel Vega Torres","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8663","2015-12-09","Rafaela Cáceres Castro","B01EYT1URO","Apple iPhone 6","20","26250.00"
"8664","2015-12-09","Carla Fernández Mendoza","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8665","2015-12-09","Adrián Vega Ruiz","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8666","2015-12-09","Diego Morales Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8667","2015-12-09","Ricardo Gómez Vargas","B00NQGP42Y","Moto G Plus","3","7128.00"
"8668","2015-12-09","Silvia Ramírez Rivera","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8669","2015-12-09","Eduardo Cáceres Salazar","B00F3J4B5S","Samsung Galaxy A20","10","17250.00"
"8670","2015-12-09","Juan Carlos Rodríguez Huamán","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8671","2015-12-09","Gabriela Rojas Huerta","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8672","2015-12-09","Verónica Quispe Rodríguez","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"8673","2015-12-09","Julio Vargas López","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8674","2015-12-09","Valentina Torres Vega","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8675","2015-12-09","Mariana Ruiz Cruz","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8676","2015-12-09","Luis Torres Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8677","2015-12-09","Andrés Ramos Silva","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8678","2015-12-09","Ana Paula Sánchez Vargas","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8679","2015-12-09","Alejandro Ortega Salinas","B01KBH547A","BLU Studio X8","2","2024.00"
"8680","2015-12-10","Sofía Castro Valdez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8681","2015-12-10","Lucía Pérez Guerra","B01KBH547A","BLU Studio X8","2","2024.00"
"8682","2015-12-10","Sebastián Salazar Peña","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8683","2015-12-10","Carolina Espinoza Ramírez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8684","2015-12-10","Manuel Rojas Cárdenas","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8685","2015-12-10","Gabriela Navarro Gómez","B00NQGP42Y","Moto G Plus","3","7128.00"
"8686","2015-12-10","Andrés Soto Paredes","B018IZ0SWI","BLU Advance 5.0","17","27540.00"
"8687","2015-12-10","Víctor García Soto","B01EYT1URO","Apple iPhone 6","3","3937.50"
"8688","2015-12-10","Camila Paredes Delgado","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8689","2015-12-10","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","1","1012.00"
"8690","2015-12-10","Eduardo Morales Sánchez","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8691","2015-12-10","María Fernández Vásquez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8692","2015-12-10","Jorge Huamán Flores","B01KBH547A","BLU Studio X8","1","1012.00"
"8693","2015-12-10","Daniela Chávez Paredes","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8694","2015-12-10","José López Ramírez","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8695","2015-12-10","Ana María Vargas Vega","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8696","2015-12-10","Carlos Rivera Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8697","2015-12-10","Brenda Torres Sánchez","B01KBH547A","BLU Studio X8","3","3036.00"
"8698","2015-12-10","Luis González López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8699","2015-12-10","Patricia Medina Vargas","B01LQV1YHO","Huawei Nexus 6P","24","38976.00"
"8700","2015-12-10","Miguel García Huamán","B00F3J4B5S","Samsung Galaxy A20","4","6900.00"
"8701","2015-12-10","Adriana Rodríguez Silva","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8702","2015-12-10","Juan Pérez Torres","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"8703","2015-12-10","Sofía Castro Salinas","B01KBH547A","BLU Studio X8","3","3036.00"
"8704","2015-12-10","Diego Morales López","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8705","2015-12-10","Mariana Rojas Medina","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8706","2015-12-10","Alejandro Soto Vásquez","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8707","2015-12-10","Valentina Vega Ruiz","B01KBH547A","BLU Studio X8","1","1012.00"
"8708","2015-12-10","Andrés Gómez Paredes","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8709","2015-12-10","Gabriela Huamán Castro","B018IZ0SWI","BLU Advance 5.0","24","38880.00"
"8710","2015-12-10","Eduardo Torres López","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8711","2015-12-10","Carla Medina Vargas","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8712","2015-12-10","Ricardo García Huerta","B00NQGP42Y","Moto G Plus","1","2376.00"
"8713","2015-12-10","Laura Chávez Castro","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8714","2015-12-10","Carlos González Ruiz","B016381QZA","Samsung Galaxy J7","7","14115.50"
"8715","2015-12-10","Silvia Castro López","B01LQV1YHO","Huawei Nexus 6P","22","35728.00"
"8716","2015-12-10","Juan Carlos Rodríguez Medina","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8717","2015-12-10","Luisa Fernández Vargas","B01KBH547A","BLU Studio X8","2","2024.00"
"8718","2015-12-10","José Morales Huamán","B00J0O5J4Y","Xiaomi Redmi Note 9","3","5049.00"
"8719","2015-12-10","Ana Paula Rojas Torres","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8720","2015-12-10","Miguel Ángel Vega López","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8721","2015-12-10","Carla García Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8722","2015-12-10","Eduardo Castro Ruiz","B01KBH547A","BLU Studio X8","3","3036.00"
"8723","2015-12-10","Gabriela Ramírez Vargas","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8724","2015-12-10","Ricardo Gómez Medina","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"8725","2015-12-10","Laura Flores Salazar","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8726","2015-12-10","Juan Carlos Rodríguez Delgado","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8727","2015-12-10","Luisa García Vásquez","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8728","2015-12-10","Ana María Castro Salinas","B01KBH547A","BLU Studio X8","20","20240.00"
"8729","2015-12-10","Ana María Castro Chávez","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8730","2015-12-10","Laura Flores Guzmán","B00NQGP42Y","Moto G Plus","1","2376.00"
"8731","2015-12-10","Carlos González Medina","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8732","2015-12-10","Miguel Ángel Vega Torres","B00F3J4B5S","Samsung Galaxy A20","19","32775.00"
"8733","2015-12-10","Rafaela Cáceres Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8734","2015-12-10","Carla Fernández Mendoza","B00NQGP42Y","Moto G Plus","1","2376.00"
"8735","2015-12-10","Adrián Vega Ruiz","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8736","2015-12-10","Diego Morales Castro","B01KBH547A","BLU Studio X8","1","1012.00"
"8737","2015-12-11","Ricardo Gómez Vargas","B00J0O5J4Y","Xiaomi Redmi Note 9","2","3366.00"
"8738","2015-12-11","Silvia Ramírez Rivera","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"8739","2015-12-11","Eduardo Cáceres Salazar","B01KBH547A","BLU Studio X8","3","3036.00"
"8740","2015-12-11","Juan Carlos Rodríguez Huamán","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8741","2015-12-11","Gabriela Rojas Huerta","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8742","2015-12-11","Verónica Quispe Rodríguez","B01EYT1URO","Apple iPhone 6","1","1312.50"
"8743","2015-12-11","Julio Vargas López","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8744","2015-12-11","Valentina Torres Vega","B00J0O5J4Y","Xiaomi Redmi Note 9","1","1683.00"
"8745","2015-12-11","Mariana Ruiz Cruz","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8746","2015-12-11","Luis Torres Medina","B01KBH547A","BLU Studio X8","23","23276.00"
"8747","2015-12-11","Andrés Ramos Silva","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8748","2015-12-11","Ana Paula Sánchez Vargas","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"8749","2015-12-11","Alejandro Ortega Salinas","B01EYT1URO","Apple iPhone 6","1","1312.50"
"8750","2015-12-11","Sofía Castro Valdez","B01LQV1YHO","Huawei Nexus 6P","3","4872.00"
"8751","2015-12-11","Lucía Pérez Guerra","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8752","2015-12-11","Sebastián Salazar Peña","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8753","2015-12-11","Carolina Espinoza Ramírez","B00F3J4B5S","Samsung Galaxy A20","7","12075.00"
"8754","2015-12-11","Manuel Rojas Cárdenas","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8755","2015-12-11","Gabriela Navarro Gómez","B00NQGP42Y","Moto G Plus","3","7128.00"
"8756","2015-12-11","Andrés Soto Paredes","B01LQV1YHO","Huawei Nexus 6P","14","22736.00"
"8757","2015-12-11","Víctor García Soto","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8758","2015-12-11","Camila Paredes Delgado","B01KBH547A","BLU Studio X8","1","1012.00"
"8759","2015-12-11","Valeria Tapia Castro","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8760","2015-12-11","Eduardo Morales Sánchez","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8761","2015-12-11","María Fernández Vásquez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8762","2015-12-11","Jorge Huamán Flores","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8763","2015-12-11","Daniela Chávez Paredes","B018IZ0SWI","BLU Advance 5.0","18","29160.00"
"8764","2015-12-11","José López Ramírez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8765","2015-12-11","Ana María Vargas Vega","B01LQV1YHO","Huawei Nexus 6P","19","30856.00"
"8766","2015-12-11","Carlos Rivera Castro","B01KBH547A","BLU Studio X8","3","3036.00"
"8767","2015-12-11","Brenda Torres Sánchez","B00NQGP42Y","Moto G Plus","6","14256.00"
"8768","2015-12-11","Luis González López","B016381QZA","Samsung Galaxy J7","9","18148.50"
"8769","2015-12-11","Patricia Medina Vargas","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8770","2015-12-11","Miguel García Huamán","B018IZ0SWI","BLU Advance 5.0","4","6480.00"
"8771","2015-12-11","Adriana Rodríguez Silva","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8772","2015-12-11","Juan Pérez Torres","B00NQGP42Y","Moto G Plus","2","4752.00"
"8773","2015-12-11","Sofía Castro Salinas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8774","2015-12-11","Diego Morales López","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"8775","2015-12-11","Mariana Rojas Medina","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8776","2015-12-11","Alejandro Soto Vásquez","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8777","2015-12-11","Valentina Vega Ruiz","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8778","2015-12-11","Andrés Gómez Paredes","B016381QZA","Samsung Galaxy J7","1","2016.50"
"8779","2015-12-11","Gabriela Huamán Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8780","2015-12-11","Eduardo Torres López","B00K15Q2B0","Samsung Galaxy S5","4","8668.80"
"8781","2015-12-11","Carla Medina Vargas","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8782","2015-12-11","Ricardo García Huerta","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8783","2015-12-11","Laura Chávez Castro","B01LQV1YHO","Huawei Nexus 6P","1","1624.00"
"8784","2015-12-11","Carlos González Ruiz","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8785","2015-12-11","Silvia Castro López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8786","2015-12-11","Juan Carlos Rodríguez Medina","B018IZ0SWI","BLU Advance 5.0","10","16200.00"
"8787","2015-12-11","Luisa Fernández Vargas","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8788","2015-12-11","José Morales Huamán","B00NQGP42Y","Moto G Plus","2","4752.00"
"8789","2015-12-11","Ana Paula Rojas Torres","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8790","2015-12-11","Miguel Ángel Vega López","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8791","2015-12-11","Carla García Castro","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8792","2015-12-11","Eduardo Castro Ruiz","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8793","2015-12-11","Gabriela Ramírez Vargas","B01KBH547A","BLU Studio X8","3","3036.00"
"8794","2015-12-11","Ricardo Gómez Medina","B015YCRYZM","ASUS ZenFone 3","2","4026.00"
"8795","2015-12-11","Laura Flores Salazar","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8796","2015-12-11","Juan Carlos Rodríguez Delgado","B00NQGP42Y","Moto G Plus","3","7128.00"
"8797","2015-12-11","Luisa García Vásquez","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8798","2015-12-11","Ana María Castro Salinas","B01KBH547A","BLU Studio X8","2","2024.00"
"8799","2015-12-11","Ana María Castro Chávez","B01KBH547A","BLU Studio X8","2","2024.00"
"8800","2015-12-11","Laura Flores Guzmán","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8801","2015-12-12","Carlos González Medina","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8802","2015-12-12","Miguel Ángel Vega Torres","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8803","2015-12-12","Rafaela Cáceres Castro","B00K15Q2B0","Samsung Galaxy S5","2","4334.40"
"8804","2015-12-12","Carla Fernández Mendoza","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8805","2015-12-12","Adrián Vega Ruiz","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8806","2015-12-12","Diego Morales Castro","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8807","2015-12-12","Ricardo Gómez Vargas","B00NQGP42Y","Moto G Plus","2","4752.00"
"8808","2015-12-12","Silvia Ramírez Rivera","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8809","2015-12-12","Eduardo Cáceres Salazar","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8810","2015-12-12","Juan Carlos Rodríguez Huamán","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8811","2015-12-12","Gabriela Rojas Huerta","B00NQGP42Y","Moto G Plus","1","2376.00"
"8812","2015-12-12","Verónica Quispe Rodríguez","B016381QZA","Samsung Galaxy J7","3","6049.50"
"8813","2015-12-12","Julio Vargas López","B01KBH547A","BLU Studio X8","2","2024.00"
"8814","2015-12-12","Valentina Torres Vega","B016381QZA","Samsung Galaxy J7","2","4033.00"
"8815","2015-12-12","Mariana Ruiz Cruz","B01EYT1URO","Apple iPhone 6","3","3937.50"
"8816","2015-12-12","Luis Torres Medina","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8817","2015-12-12","Andrés Ramos Silva","B00F3J4B5S","Samsung Galaxy A20","3","5175.00"
"8818","2015-12-12","Ana Paula Sánchez Vargas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8819","2015-12-12","Alejandro Ortega Salinas","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8820","2015-12-12","Sofía Castro Valdez","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8821","2015-12-12","Lucía Pérez Guerra","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8822","2015-12-12","Sebastián Salazar Peña","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8823","2015-12-12","Carolina Espinoza Ramírez","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8824","2015-12-12","Manuel Rojas Cárdenas","B00NQGP42Y","Moto G Plus","13","30888.00"
"8825","2015-12-12","Gabriela Navarro Gómez","B016B7INC2","ALCATEL OneTouch","3","3060.00"
"8826","2015-12-12","Andrés Soto Paredes","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8827","2015-12-12","Víctor García Soto","B01EYT1URO","Apple iPhone 6","2","2625.00"
"8828","2015-12-12","Camila Paredes Delgado","B016B7INC2","ALCATEL OneTouch","2","2040.00"
"8829","2015-12-12","Valeria Tapia Castro","B01KBH547A","BLU Studio X8","3","3036.00"
"8830","2015-12-12","Eduardo Morales Sánchez","B01EYT1URO","Apple iPhone 6","10","13125.00"
"8831","2015-12-12","María Fernández Vásquez","B00NQGP42Y","Moto G Plus","2","4752.00"
"8832","2015-12-12","Jorge Huamán Flores","B00NQGP42Y","Moto G Plus","3","7128.00"
"8833","2015-12-12","Daniela Chávez Paredes","B00F3J4B5S","Samsung Galaxy A20","1","1725.00"
"8834","2015-12-12","José López Ramírez","B01DZJFWNC","Samsung Galaxy S69","1","998.40"
"8835","2015-12-12","Ana María Vargas Vega","B018IZ0SWI","BLU Advance 5.0","7","11340.00"
"8836","2015-12-12","Carlos Rivera Castro","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8837","2015-12-12","Brenda Torres Sánchez","B01KBH547A","BLU Studio X8","1","1012.00"
"8838","2015-12-12","Luis González López","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8839","2015-12-12","Patricia Medina Vargas","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8840","2015-12-12","Miguel García Huamán","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8841","2015-12-12","Adriana Rodríguez Silva","B00K15Q2B0","Samsung Galaxy S5","3","6501.60"
"8842","2015-12-12","Juan Pérez Torres","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8843","2015-12-12","Sofía Castro Salinas","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8844","2015-12-12","Diego Morales López","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8845","2015-12-12","Mariana Rojas Medina","B01LQV1YHO","Huawei Nexus 6P","2","3248.00"
"8846","2015-12-12","Alejandro Soto Vásquez","B00NQGP42Y","Moto G Plus","2","4752.00"
"8847","2015-12-12","Valentina Vega Ruiz","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8848","2015-12-12","Andrés Gómez Paredes","B01KBH547A","BLU Studio X8","1","1012.00"
"8849","2015-12-13","Gabriela Huamán Castro","B01KBH547A","BLU Studio X8","2","2024.00"
"8850","2015-12-13","Eduardo Torres López","B00K15Q2B0","Samsung Galaxy S5","7","15170.40"
"8851","2015-12-13","Carla Medina Vargas","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8852","2015-12-13","Ricardo García Huerta","B018IZ0SWI","BLU Advance 5.0","1","1620.00"
"8853","2015-12-13","Laura Chávez Castro","B018IZ0SWI","BLU Advance 5.0","2","3240.00"
"8854","2015-12-13","Carlos González Ruiz","B00F3J4B5S","Samsung Galaxy A20","10","17250.00"
"8855","2015-12-13","Silvia Castro López","B00K15Q2B0","Samsung Galaxy S5","1","2167.20"
"8856","2015-12-13","Juan Carlos Rodríguez Medina","B00F3J4B5S","Samsung Galaxy A20","2","3450.00"
"8857","2015-12-13","Luisa Fernández Vargas","B01DZJFWNC","Samsung Galaxy S69","3","2995.20"
"8858","2015-12-13","José Morales Huamán","B016B7INC2","ALCATEL OneTouch","1","1020.00"
"8859","2015-12-13","Ana Paula Rojas Torres","B00NQGP42Y","Moto G Plus","3","7128.00"
"8860","2015-12-13","Miguel Ángel Vega López","B018IZ0SWI","BLU Advance 5.0","3","4860.00"
"8861","2015-12-13","Carla García Castro","B01DZJFWNC","Samsung Galaxy S69","2","1996.80"
"8862","2015-12-13","Eduardo Castro Ruiz","B01KBH547A","BLU Studio X8","2","2024.00"
